                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    129,                 1.1381,                0.79379,                 1.0998,                0.84155,                0.77333,                0.82717,                0.55604,                 1.2527,                0.89219,                 1.2799,              0.0011552,              0.0011552,              0.0011552
                    130,                 1.1263,                0.77153,                  1.085,                0.78286,                0.77167,                0.82182,                 0.5377,                 1.2778,                0.95346,                 1.2987,              0.0011486,              0.0011486,              0.0011486
                    131,                 1.1425,                0.78026,                 1.0865,                0.84499,                0.75667,                0.83078,                0.55638,                 1.2119,                0.85865,                 1.2773,               0.001142,               0.001142,               0.001142
                    132,                 1.1263,                0.78841,                 1.0895,                 0.8356,                0.72167,                0.81491,                0.53905,                 1.2373,                0.88548,                 1.2612,              0.0011354,              0.0011354,              0.0011354
                    133,                 1.1017,                0.78714,                 1.0818,                0.81901,                   0.74,                0.82134,                0.54606,                 1.2684,                 0.8965,                 1.3286,              0.0011288,              0.0011288,              0.0011288
                    134,                 1.0735,                0.73797,                 1.0638,                0.82792,                0.76983,                  0.835,                 0.5605,                 1.1895,                0.86328,                 1.2571,              0.0011222,              0.0011222,              0.0011222
                    135,                 1.1058,                0.75573,                  1.069,                0.82229,                0.77118,                 0.8256,                0.55198,                 1.2278,                 0.8872,                 1.2696,              0.0011156,              0.0011156,              0.0011156
                    136,                 1.1215,                 0.7653,                 1.0727,                0.84782,                   0.74,                0.82983,                0.55879,                 1.2091,                0.87832,                 1.2651,               0.001109,               0.001109,               0.001109
                    137,                 1.1011,                0.74647,                 1.0815,                0.85236,                0.77333,                0.83335,                0.56448,                 1.1659,                0.81798,                 1.2496,              0.0011024,              0.0011024,              0.0011024
                    138,                 1.1168,                0.74826,                 1.0772,                 0.7916,                0.79667,                0.82667,                0.55587,                 1.2196,                0.88997,                 1.2414,              0.0010958,              0.0010958,              0.0010958
                    139,                 1.0818,                0.74244,                 1.0765,                0.85263,                0.76667,                0.83567,                0.56481,                 1.1468,                0.86035,                 1.2283,              0.0010892,              0.0010892,              0.0010892
                    140,                  1.078,                0.73929,                 1.0753,                 0.8733,                0.73167,                0.81843,                0.55865,                 1.1922,                0.83616,                 1.2657,              0.0010826,              0.0010826,              0.0010826
                    141,                  1.113,                0.74486,                 1.0746,                 0.8132,                0.78167,                 0.8376,                0.56206,                  1.187,                0.82983,                 1.2448,               0.001076,               0.001076,               0.001076
                    142,                 1.0795,                0.73161,                 1.0791,                0.83107,                0.75667,                0.83103,                0.56861,                   1.16,                 0.8098,                 1.2211,              0.0010694,              0.0010694,              0.0010694
                    143,                 1.0905,                 0.7473,                 1.0828,                0.83693,                0.72333,                0.80738,                0.54804,                 1.1648,                 0.9117,                  1.234,              0.0010628,              0.0010628,              0.0010628
                    144,                 1.0613,                0.72387,                 1.0592,                 0.8419,                0.76325,                 0.8282,                0.54485,                 1.1726,                0.84959,                 1.2289,              0.0010562,              0.0010562,              0.0010562
                    145,                 1.0845,                0.74349,                 1.0662,                0.84926,                0.77167,                0.83881,                0.56873,                 1.2206,                0.84686,                 1.2879,              0.0010496,              0.0010496,              0.0010496
